MODL,REPL,MTHD,SUPP_MTHD,SUPP,BRLN
100M1,R4,FastTreeDbl,local,96.7,0.129440613
100M1,R4,FastTreeDbl,local,100.0,0.497432088
100M1,R4,FastTreeDbl,bootstrap,100.0,0.122032358
100M1,R4,FastTreeDbl,bootstrap,100.0,0.041875325
100M1,R4,FastTreeDbl,bootstrap,100.0,0.043805165
100M1,R4,FastTreeDbl,bootstrap,100.0,0.043398392
100M1,R4,FastTreeDbl,bootstrap,100.0,0.11732763
100M1,R4,FastTreeDbl,bootstrap,100.0,0.027968922
100M1,R4,FastTreeDbl,bootstrap,100.0,0.594615069
100M1,R4,FastTreeDbl,bootstrap,100.0,0.262588892
100M1,R4,FastTreeDbl,bootstrap,100.0,0.197434734
100M1,R4,FastTreeDbl,bootstrap,100.0,0.186718957
100M1,R4,FastTreeDbl,bootstrap,100.0,0.450446556
100M1,R4,FastTreeDbl,bootstrap,100.0,0.021670307
100M1,R4,FastTreeDbl,bootstrap,100.0,0.194261724
100M1,R4,FastTreeDbl,bootstrap,100.0,0.184865414
100M1,R4,FastTreeDbl,bootstrap,100.0,0.186723264
100M1,R4,FastTreeDbl,bootstrap,100.0,0.33758951
100M1,R4,FastTreeDbl,bootstrap,0.0,0.066801376
100M1,R4,FastTreeDbl,bootstrap,100.0,0.448090726
100M1,R4,FastTreeDbl,bootstrap,100.0,0.280851298
100M1,R4,FastTreeDbl,bootstrap,100.0,0.582896887
100M1,R4,FastTreeDbl,bootstrap,100.0,0.071519404
100M1,R4,FastTreeDbl,bootstrap,100.0,0.107733423
100M1,R4,FastTreeDbl,bootstrap,0.0,0.076658676
100M1,R4,FastTreeDbl,bootstrap,100.0,0.35161526
100M1,R4,FastTreeDbl,bootstrap,100.0,0.144372526
100M1,R4,FastTreeDbl,bootstrap,0.0,1.8e-08
100M1,R4,FastTreeDbl,bootstrap,100.0,0.697165791
100M1,R4,FastTreeDbl,bootstrap,100.0,0.176981309
100M1,R4,FastTreeDbl,bootstrap,0.0,0.015763876
100M1,R4,FastTreeDbl,bootstrap,100.0,0.138215348
100M1,R4,FastTreeDbl,bootstrap,100.0,0.130695823
100M1,R4,FastTreeDbl,bootstrap,100.0,0.493129112
100M1,R4,FastTreeDbl,bootstrap,100.0,0.049146719
100M1,R4,FastTreeDbl,bootstrap,100.0,0.052239299
100M1,R4,FastTreeDbl,bootstrap,100.0,0.211885012
100M1,R4,FastTreeDbl,bootstrap,100.0,0.05537651
100M1,R4,FastTreeDbl,bootstrap,100.0,0.116065461
100M1,R4,FastTreeDbl,bootstrap,0.0,0.035615759
100M1,R4,FastTreeDbl,bootstrap,100.0,0.130223825
100M1,R4,FastTreeDbl,bootstrap,0.0,0.018432181
100M1,R4,FastTreeDbl,bootstrap,100.0,0.146555595
100M1,R4,FastTreeDbl,bootstrap,100.0,0.117185614
100M1,R4,FastTreeDbl,bootstrap,100.0,0.023994172
100M1,R4,FastTreeDbl,bootstrap,100.0,0.143466632
100M1,R4,FastTreeDbl,bootstrap,100.0,0.212542139
100M1,R4,FastTreeDbl,bootstrap,100.0,0.174449869
100M1,R4,FastTreeDbl,bootstrap,100.0,0.009006159
100M1,R4,FastTreeDbl,bootstrap,100.0,0.423158409
100M1,R4,FastTreeDbl,bootstrap,100.0,0.085403695
100M1,R4,FastTreeDbl,bootstrap,100.0,0.147321694
100M1,R4,FastTreeDbl,bootstrap,100.0,0.300784898
100M1,R4,FastTreeDbl,bootstrap,100.0,0.760678831
100M1,R4,FastTreeDbl,bootstrap,100.0,0.022152373
100M1,R4,FastTreeDbl,bootstrap,100.0,0.332681511
100M1,R4,FastTreeDbl,bootstrap,100.0,0.061770889
100M1,R4,FastTreeDbl,bootstrap,100.0,0.668292256
100M1,R4,FastTreeDbl,bootstrap,100.0,0.274397475
100M1,R4,FastTreeDbl,bootstrap,100.0,0.268496003
100M1,R4,FastTreeDbl,bootstrap,100.0,0.035157463
100M1,R4,FastTreeDbl,bootstrap,100.0,0.703401069
100M1,R4,FastTreeDbl,bootstrap,100.0,0.148243441
100M1,R4,FastTreeDbl,bootstrap,100.0,0.046983164
100M1,R4,FastTreeDbl,bootstrap,100.0,0.051435707
100M1,R4,FastTreeDbl,bootstrap,100.0,0.128923631
100M1,R4,FastTreeDbl,bootstrap,100.0,0.091502772
100M1,R4,FastTreeDbl,bootstrap,0.0,0.012437426
100M1,R4,FastTreeDbl,bootstrap,100.0,0.459513592
100M1,R4,FastTreeDbl,bootstrap,100.0,0.054327476
100M1,R4,FastTreeDbl,bootstrap,100.0,0.145336549
100M1,R4,FastTreeDbl,bootstrap,100.0,0.238748877
100M1,R4,FastTreeDbl,bootstrap,100.0,0.132544065
100M1,R4,FastTreeDbl,bootstrap,100.0,0.167832658
100M1,R4,FastTreeDbl,bootstrap,100.0,0.007711352
100M1,R4,FastTreeDbl,bootstrap,100.0,0.010412755
100M1,R4,FastTreeDbl,bootstrap,100.0,0.03473932
100M1,R4,FastTreeDbl,bootstrap,100.0,0.170764893
100M1,R4,FastTreeDbl,bootstrap,100.0,0.561035293
100M1,R4,FastTreeDbl,bootstrap,100.0,0.129440613
100M1,R4,FastTreeDbl,bootstrap,100.0,0.497432088
100M1,R4,FastTreeDbl,bootstrap,100.0,0.816392427
100M1,R4,FastTreeDbl,bootstrap,100.0,0.064339844
100M1,R4,FastTreeDbl,bootstrap,100.0,0.030938877
100M1,R4,FastTreeDbl,bootstrap,100.0,0.903698517
100M1,R4,FastTreeDbl,bootstrap,0.0,0.302415519
100M1,R4,FastTreeDbl,bootstrap,0.0,0.242871636
100M1,R4,FastTreeDbl,bootstrap,0.0,0.327540524
100M1,R5,FastTree,local,100.0,0.37145
100M1,R5,FastTree,local,100.0,0.39865
100M1,R5,FastTree,local,99.5,0.10945
100M1,R5,FastTree,local,99.1,0.05363
100M1,R5,FastTree,local,91.0,0.0488
100M1,R5,FastTree,local,100.0,0.47481
100M1,R5,FastTree,local,97.3,0.15011
100M1,R5,FastTree,local,100.0,0.22732
100M1,R5,FastTree,local,99.9,0.10292
100M1,R5,FastTree,local,99.4,0.07335
100M1,R5,FastTree,local,15.2,0.00055
100M1,R5,FastTree,local,100.0,0.13488
100M1,R5,FastTree,local,97.0,0.10571
100M1,R5,FastTree,local,100.0,0.14611
100M1,R5,FastTree,local,94.3,0.05725
100M1,R5,FastTree,local,96.7,0.09678
100M1,R5,FastTree,local,99.3,0.11085
100M1,R5,FastTree,local,99.9,0.15858
100M1,R5,FastTree,local,100.0,0.21497
100M1,R5,FastTree,local,100.0,0.9718
100M1,R5,FastTree,local,77.4,0.0232
100M1,R5,FastTree,local,94.89999999999999,0.13496
100M1,R5,FastTree,local,100.0,0.56919
100M1,R5,FastTree,local,100.0,0.15719
100M1,R5,FastTree,local,99.9,0.15053
100M1,R5,FastTree,local,100.0,0.34188
100M1,R5,FastTree,local,96.39999999999999,0.09713
100M1,R5,FastTree,local,99.8,0.25693
100M1,R5,FastTree,local,100.0,0.19158
100M1,R5,FastTree,local,100.0,0.17593
100M1,R5,FastTree,local,97.7,0.08546
100M1,R5,FastTree,local,99.5,0.14736
100M1,R5,FastTree,local,99.9,0.11698
100M1,R5,FastTree,local,98.4,0.10009
100M1,R5,FastTree,local,100.0,0.06988
100M1,R5,FastTree,local,100.0,0.06207
100M1,R5,FastTree,local,100.0,0.08812
100M1,R5,FastTree,local,89.0,0.01922
100M1,R5,FastTree,local,28.7,0.00603
100M1,R5,FastTree,local,99.6,0.11994
100M1,R5,FastTree,local,100.0,0.3681
100M1,R5,FastTree,local,100.0,0.18467
100M1,R5,FastTree,local,98.6,0.02162
100M1,R5,FastTree,local,99.3,0.10436
100M1,R5,FastTree,local,100.0,0.25895
100M1,R5,FastTree,local,97.89999999999999,0.12954
100M1,R5,FastTree,local,99.5,0.14298
100M1,R5,FastTree,local,94.8,0.09387
100M1,R5,FastTree,local,100.0,0.33721
100M1,R5,FastTree,local,80.9,0.12796
100M1,R5,FastTree,local,66.2,0.02218
100M1,R5,FastTree,local,100.0,0.42774
100M1,R5,FastTree,local,100.0,0.17731
100M1,R5,FastTree,local,87.7,0.05093
100M1,R5,FastTree,local,99.4,0.24653
100M1,R5,FastTree,local,100.0,0.54649
100M1,R5,FastTree,local,100.0,0.24436
100M1,R5,FastTree,local,100.0,0.12731
100M1,R5,FastTree,local,13.8,0.0013
100M1,R5,FastTree,local,95.8,0.079
100M1,R5,FastTree,local,94.8,0.10207
100M1,R5,FastTree,local,100.0,0.37796
100M1,R5,FastTree,local,100.0,0.15701
100M1,R5,FastTree,local,100.0,0.1762
100M1,R5,FastTree,local,74.4,0.02748
100M1,R5,FastTree,local,100.0,0.39755
100M1,R5,FastTree,local,97.6,0.13965
100M1,R5,FastTree,local,95.7,0.14927
100M1,R5,FastTree,local,94.39999999999999,0.17327
100M1,R5,FastTree,local,100.0,0.75367
100M1,R5,FastTree,local,100.0,0.25479
100M1,R5,FastTree,local,99.6,0.18683
100M1,R5,FastTree,local,100.0,0.6722
100M1,R5,FastTree,local,100.0,0.31913
100M1,R5,FastTree,local,98.6,0.10162
100M1,R5,FastTree,local,90.10000000000001,0.06354
100M1,R5,FastTree,local,99.9,0.25385
100M1,R5,FastTree,local,84.7,0.06302
100M1,R5,FastTree,local,100.0,0.28857
100M1,R5,FastTree,local,99.9,0.23253
100M1,R5,FastTree,local,98.0,0.14223
100M1,R5,FastTree,local,98.6,0.16381
100M1,R5,FastTree,local,52.0,0.06246
100M1,R5,FastTree,local,100.0,1.27589
100M1,R5,FastTree,local,100.0,0.40432
100M1,R5,FastTree,local,87.1,0.0892
100M1,R5,FastTree,local,100.0,0.27567
100M1,R5,FastTree,local,94.0,0.14059
100M1,R5,FastTree,local,100.0,1.29159
100M1,R5,FastTree,local,4.1000000000000005,0.05522
100M1,R5,FastTree,local,96.6,0.28432
100M1,R5,FastTree,local,46.300000000000004,0.02548
100M1,R5,FastTreeDbl,local,100.0,0.37129946
100M1,R5,FastTreeDbl,local,100.0,0.398684983
100M1,R5,FastTreeDbl,local,99.5,0.109482279
100M1,R5,FastTreeDbl,local,99.1,0.053640565
100M1,R5,FastTreeDbl,local,90.8,0.048805275
100M1,R5,FastTreeDbl,local,100.0,0.475107154
100M1,R5,FastTreeDbl,local,97.2,0.150144193
100M1,R5,FastTreeDbl,local,99.9,0.102880222
100M1,R5,FastTreeDbl,local,99.4,0.073466551
100M1,R5,FastTreeDbl,local,100.0,0.227695372
100M1,R5,FastTreeDbl,local,100.0,0.135087658
100M1,R5,FastTreeDbl,local,97.1,0.105974664
100M1,R5,FastTreeDbl,local,100.0,0.146107569
100M1,R5,FastTreeDbl,local,94.3,0.057237097
100M1,R5,FastTreeDbl,local,96.6,0.096698252
100M1,R5,FastTreeDbl,local,99.3,0.110798237
100M1,R5,FastTreeDbl,local,99.9,0.15868287
100M1,R5,FastTreeDbl,local,100.0,0.214988082
100M1,R5,FastTreeDbl,local,100.0,0.972084693
100M1,R5,FastTreeDbl,local,77.3,0.023200307
100M1,R5,FastTreeDbl,local,94.69999999999999,0.134808816
100M1,R5,FastTreeDbl,local,100.0,0.57035944
100M1,R5,FastTreeDbl,local,100.0,0.15719175
100M1,R5,FastTreeDbl,local,99.9,0.150475707
100M1,R5,FastTreeDbl,local,100.0,0.342126532
100M1,R5,FastTreeDbl,local,96.3,0.097100042
100M1,R5,FastTreeDbl,local,99.8,0.256570829
100M1,R5,FastTreeDbl,local,100.0,0.191960656
100M1,R5,FastTreeDbl,local,100.0,0.176200645
100M1,R5,FastTreeDbl,local,97.6,0.085226538
100M1,R5,FastTreeDbl,local,99.5,0.147225259
100M1,R5,FastTreeDbl,local,99.9,0.117017686
100M1,R5,FastTreeDbl,local,98.3,0.100088269
100M1,R5,FastTreeDbl,local,100.0,0.069825101
100M1,R5,FastTreeDbl,local,100.0,0.062083474
100M1,R5,FastTreeDbl,local,100.0,0.088124371
100M1,R5,FastTreeDbl,local,88.8,0.019190289
100M1,R5,FastTreeDbl,local,28.799999999999997,0.006025198
100M1,R5,FastTreeDbl,local,99.6,0.119974235
100M1,R5,FastTreeDbl,local,100.0,0.368791346
100M1,R5,FastTreeDbl,local,100.0,0.18470709
100M1,R5,FastTreeDbl,local,98.6,0.021619265
100M1,R5,FastTreeDbl,local,99.3,0.104390072
100M1,R5,FastTreeDbl,local,100.0,0.259021621
100M1,R5,FastTreeDbl,local,97.89999999999999,0.129683045
100M1,R5,FastTreeDbl,local,99.5,0.142982239
100M1,R5,FastTreeDbl,local,94.8,0.093396611
100M1,R5,FastTreeDbl,local,100.0,0.337920705
100M1,R5,FastTreeDbl,local,81.0,0.127912278
100M1,R5,FastTreeDbl,local,66.7,0.022249409
100M1,R5,FastTreeDbl,local,100.0,0.427877616
100M1,R5,FastTreeDbl,local,100.0,0.177339939
100M1,R5,FastTreeDbl,local,87.6,0.050928315
100M1,R5,FastTreeDbl,local,99.4,0.24643331
100M1,R5,FastTreeDbl,local,100.0,0.547106425
100M1,R5,FastTreeDbl,local,100.0,0.244376897
100M1,R5,FastTreeDbl,local,100.0,0.127939004
100M1,R5,FastTreeDbl,local,94.1,0.07919408
100M1,R5,FastTreeDbl,local,94.8,0.102109682
100M1,R5,FastTreeDbl,local,100.0,0.378051355
100M1,R5,FastTreeDbl,local,100.0,0.157122142
100M1,R5,FastTreeDbl,local,100.0,0.176170894
100M1,R5,FastTreeDbl,local,74.1,0.027461351
100M1,R5,FastTreeDbl,local,100.0,0.397603264
100M1,R5,FastTreeDbl,local,97.6,0.139405585
100M1,R5,FastTreeDbl,local,95.7,0.149044521
100M1,R5,FastTreeDbl,local,94.39999999999999,0.173429883
100M1,R5,FastTreeDbl,local,100.0,0.753204078
100M1,R5,FastTreeDbl,local,100.0,0.254820259
100M1,R5,FastTreeDbl,local,99.6,0.186850848
100M1,R5,FastTreeDbl,local,100.0,0.669338547
100M1,R5,FastTreeDbl,local,100.0,0.319264617
100M1,R5,FastTreeDbl,local,98.6,0.101656367
100M1,R5,FastTreeDbl,local,90.4,0.063511549
100M1,R5,FastTreeDbl,local,99.9,0.253948378
100M1,R5,FastTreeDbl,local,84.6,0.062850888
100M1,R5,FastTreeDbl,local,100.0,0.28869717
100M1,R5,FastTreeDbl,local,99.9,0.232533912
100M1,R5,FastTreeDbl,local,97.89999999999999,0.142314528
100M1,R5,FastTreeDbl,local,98.4,0.163967267
100M1,R5,FastTreeDbl,local,56.699999999999996,0.066325939
100M1,R5,FastTreeDbl,local,100.0,1.275920716
100M1,R5,FastTreeDbl,local,100.0,0.276065386
100M1,R5,FastTreeDbl,local,96.3,0.141128202
100M1,R5,FastTreeDbl,local,100.0,0.404912679
100M1,R5,FastTreeDbl,local,87.3,0.08938423
100M1,R5,FastTreeDbl,local,0.0,1.8e-08
100M1,R5,FastTreeDbl,local,100.0,1.292200734
100M1,R5,FastTreeDbl,local,4.0,0.054599891
100M1,R5,FastTreeDbl,local,96.6,0.285169994
100M1,R5,FastTreeDbl,local,46.300000000000004,0.025509894
100M1,R5,FastTreeDbl,bootstrap,100.0,0.276065386
100M1,R5,FastTreeDbl,bootstrap,100.0,0.141128202
100M1,R5,FastTreeDbl,bootstrap,100.0,0.404912679
100M1,R5,FastTreeDbl,bootstrap,100.0,0.08938423
100M1,R5,FastTreeDbl,bootstrap,0.0,1.8e-08
100M1,R5,FastTreeDbl,bootstrap,100.0,1.2922
100M1,R5,FastTreeDbl,bootstrap,100.0,0.254820259
100M1,R5,FastTreeDbl,bootstrap,100.0,0.186850848
100M1,R5,FastTreeDbl,bootstrap,100.0,0.669338547
100M1,R5,FastTreeDbl,bootstrap,100.0,0.319264617
100M1,R5,FastTreeDbl,bootstrap,100.0,0.101656367
100M1,R5,FastTreeDbl,bootstrap,100.0,0.063511549
100M1,R5,FastTreeDbl,bootstrap,100.0,0.253948378
100M1,R5,FastTreeDbl,bootstrap,100.0,0.062850888
100M1,R5,FastTreeDbl,bootstrap,100.0,0.28869717
100M1,R5,FastTreeDbl,bootstrap,100.0,0.232533912
100M1,R5,FastTreeDbl,bootstrap,0.0,0.142314528
100M1,R5,FastTreeDbl,bootstrap,0.0,0.163967267
100M1,R5,FastTreeDbl,bootstrap,0.0,0.066325939
100M1,R5,FastTreeDbl,bootstrap,100.0,1.275920716
100M1,R5,FastTreeDbl,bootstrap,100.0,0.15719175
100M1,R5,FastTreeDbl,bootstrap,100.0,0.150475707
100M1,R5,FastTreeDbl,bootstrap,100.0,0.342126532
100M1,R5,FastTreeDbl,bootstrap,100.0,0.097100042
100M1,R5,FastTreeDbl,bootstrap,100.0,0.256570829
100M1,R5,FastTreeDbl,bootstrap,100.0,0.191960656
100M1,R5,FastTreeDbl,bootstrap,100.0,0.176200645
100M1,R5,FastTreeDbl,bootstrap,100.0,0.085226538
100M1,R5,FastTreeDbl,bootstrap,100.0,0.147225259
100M1,R5,FastTreeDbl,bootstrap,100.0,0.117017686
100M1,R5,FastTreeDbl,bootstrap,100.0,0.100088269
100M1,R5,FastTreeDbl,bootstrap,100.0,0.069825101
100M1,R5,FastTreeDbl,bootstrap,100.0,0.062083474
100M1,R5,FastTreeDbl,bootstrap,100.0,0.088124371
100M1,R5,FastTreeDbl,bootstrap,100.0,0.019190289
100M1,R5,FastTreeDbl,bootstrap,0.0,0.006025198
100M1,R5,FastTreeDbl,bootstrap,100.0,0.119974235
100M1,R5,FastTreeDbl,bootstrap,100.0,0.368791346
100M1,R5,FastTreeDbl,bootstrap,100.0,0.18470709
100M1,R5,FastTreeDbl,bootstrap,100.0,0.021619265
100M1,R5,FastTreeDbl,bootstrap,100.0,0.104390072
100M1,R5,FastTreeDbl,bootstrap,100.0,0.259021621
100M1,R5,FastTreeDbl,bootstrap,100.0,0.129683045
100M1,R5,FastTreeDbl,bootstrap,100.0,0.142982239
100M1,R5,FastTreeDbl,bootstrap,100.0,0.093396611
100M1,R5,FastTreeDbl,bootstrap,100.0,0.337920705
100M1,R5,FastTreeDbl,bootstrap,0.0,0.127912278
100M1,R5,FastTreeDbl,bootstrap,100.0,0.022249409
100M1,R5,FastTreeDbl,bootstrap,100.0,0.427877616
100M1,R5,FastTreeDbl,bootstrap,100.0,0.177339939
100M1,R5,FastTreeDbl,bootstrap,100.0,0.050928315
100M1,R5,FastTreeDbl,bootstrap,100.0,0.24643331
100M1,R5,FastTreeDbl,bootstrap,100.0,0.547106425
100M1,R5,FastTreeDbl,bootstrap,100.0,0.244376897
100M1,R5,FastTreeDbl,bootstrap,100.0,0.127939004
100M1,R5,FastTreeDbl,bootstrap,100.0,0.07919408
100M1,R5,FastTreeDbl,bootstrap,100.0,0.102109682
100M1,R5,FastTreeDbl,bootstrap,100.0,0.378051355
100M1,R5,FastTreeDbl,bootstrap,100.0,0.157122142
100M1,R5,FastTreeDbl,bootstrap,100.0,0.176170894
100M1,R5,FastTreeDbl,bootstrap,0.0,0.027461351
100M1,R5,FastTreeDbl,bootstrap,100.0,0.397603264
100M1,R5,FastTreeDbl,bootstrap,100.0,0.139405585
100M1,R5,FastTreeDbl,bootstrap,100.0,0.149044521
100M1,R5,FastTreeDbl,bootstrap,100.0,0.173429883
100M1,R5,FastTreeDbl,bootstrap,100.0,0.753204078
100M1,R5,FastTreeDbl,bootstrap,0.0,0.023200307
100M1,R5,FastTreeDbl,bootstrap,100.0,0.134808816
100M1,R5,FastTreeDbl,bootstrap,100.0,0.57035944
100M1,R5,FastTreeDbl,bootstrap,100.0,0.972084693
100M1,R5,FastTreeDbl,bootstrap,100.0,0.102880222
100M1,R5,FastTreeDbl,bootstrap,100.0,0.073466551
100M1,R5,FastTreeDbl,bootstrap,100.0,0.227695372
100M1,R5,FastTreeDbl,bootstrap,100.0,0.135087658
100M1,R5,FastTreeDbl,bootstrap,100.0,0.105974664
100M1,R5,FastTreeDbl,bootstrap,100.0,0.146107569
100M1,R5,FastTreeDbl,bootstrap,100.0,0.057237097
100M1,R5,FastTreeDbl,bootstrap,100.0,0.096698252
100M1,R5,FastTreeDbl,bootstrap,100.0,0.110798237
100M1,R5,FastTreeDbl,bootstrap,100.0,0.15868287
100M1,R5,FastTreeDbl,bootstrap,100.0,0.214988082
100M1,R5,FastTreeDbl,bootstrap,100.0,0.37129946
100M1,R5,FastTreeDbl,bootstrap,100.0,0.398684983
100M1,R5,FastTreeDbl,bootstrap,100.0,0.109482279
100M1,R5,FastTreeDbl,bootstrap,100.0,0.053640565
100M1,R5,FastTreeDbl,bootstrap,100.0,0.048805275
100M1,R5,FastTreeDbl,bootstrap,100.0,0.475107154
100M1,R5,FastTreeDbl,bootstrap,100.0,0.150144193
100M1,R5,FastTreeDbl,bootstrap,100.0,0.025509894
100M1,R5,FastTreeDbl,bootstrap,100.0,0.285169994
100M1,R5,FastTreeDbl,bootstrap,100.0,0.054599891
100M1,R6,FastTree,local,100.0,0.7263
100M1,R6,FastTree,local,95.7,0.14267
100M1,R6,FastTree,local,100.0,0.46388
100M1,R6,FastTree,local,99.9,0.06729
100M1,R6,FastTree,local,90.0,0.05614
100M1,R6,FastTree,local,89.0,0.09938
100M1,R6,FastTree,local,97.0,0.24403
100M1,R6,FastTree,local,100.0,0.76279
100M1,R6,FastTree,local,100.0,0.57849
100M1,R6,FastTree,local,100.0,0.28756
100M1,R6,FastTree,local,75.1,0.05319
100M1,R6,FastTree,local,100.0,0.49333
100M1,R6,FastTree,local,87.3,0.10827
100M1,R6,FastTree,local,73.7,0.06563
100M1,R6,FastTree,local,85.3,0.03935
100M1,R6,FastTree,local,100.0,1.04718
100M1,R6,FastTree,local,100.0,1.14379
100M1,R6,FastTree,local,99.6,0.12285
100M1,R6,FastTree,local,67.9,0.00597
100M1,R6,FastTree,local,95.8,0.01791
100M1,R6,FastTree,local,34.1,0.00245
100M1,R6,FastTree,local,100.0,0.15009
100M1,R6,FastTree,local,100.0,0.21607
100M1,R6,FastTree,local,96.3,0.05301
100M1,R6,FastTree,local,100.0,0.15625
100M1,R6,FastTree,local,79.60000000000001,0.123
100M1,R6,FastTree,local,100.0,0.78029
100M1,R6,FastTree,local,99.4,0.19886
100M1,R6,FastTree,local,100.0,0.85197
100M1,R6,FastTree,local,100.0,0.74916
100M1,R6,FastTree,local,96.39999999999999,0.04746
100M1,R6,FastTree,local,99.6,0.23285
100M1,R6,FastTree,local,98.9,0.11074
100M1,R6,FastTree,local,100.0,0.27251
100M1,R6,FastTree,local,86.4,0.05273
100M1,R6,FastTree,local,100.0,0.36415
100M1,R6,FastTree,local,85.39999999999999,0.10641
100M1,R6,FastTree,local,97.2,0.21292
100M1,R6,FastTree,local,89.3,0.20089
100M1,R6,FastTree,local,100.0,0.61593
100M1,R6,FastTree,local,100.0,0.83267
100M1,R6,FastTree,local,100.0,0.14484
100M1,R6,FastTree,local,99.3,0.12674
100M1,R6,FastTree,local,79.4,0.01193
100M1,R6,FastTree,local,100.0,0.20201
100M1,R6,FastTree,local,100.0,0.12226
100M1,R6,FastTree,local,100.0,0.30569
100M1,R6,FastTree,local,16.5,0.01423
100M1,R6,FastTree,local,100.0,0.46811
100M1,R6,FastTree,local,100.0,0.42951
100M1,R6,FastTree,local,100.0,0.44779
100M1,R6,FastTree,local,99.2,0.21421
100M1,R6,FastTree,local,87.1,0.1039
100M1,R6,FastTree,local,90.9,0.22391
100M1,R6,FastTree,local,100.0,0.59724
100M1,R6,FastTree,local,83.6,0.13333
100M1,R6,FastTree,local,100.0,0.30954
100M1,R6,FastTree,local,100.0,0.27743
100M1,R6,FastTree,local,87.9,0.08234
100M1,R6,FastTree,local,100.0,0.46571
100M1,R6,FastTree,local,98.9,0.15476
100M1,R6,FastTree,local,100.0,0.24654
100M1,R6,FastTree,local,99.3,0.13487
100M1,R6,FastTree,local,100.0,0.36963
100M1,R6,FastTree,local,100.0,0.58598
100M1,R6,FastTree,local,94.8,0.06903
100M1,R6,FastTree,local,99.0,0.1059
100M1,R6,FastTree,local,25.8,0.0285
100M1,R6,FastTree,local,99.3,0.18192
100M1,R6,FastTree,local,98.7,0.13638
100M1,R6,FastTree,local,0.0,0.00095
100M1,R6,FastTree,local,100.0,0.42141
100M1,R6,FastTree,local,99.7,0.14317
100M1,R6,FastTree,local,100.0,0.2321
100M1,R6,FastTree,local,78.10000000000001,0.03999
100M1,R6,FastTree,local,100.0,0.60395
100M1,R6,FastTree,local,50.2,0.03807
100M1,R6,FastTree,local,94.19999999999999,0.08916
100M1,R6,FastTree,local,100.0,0.64923
100M1,R6,FastTree,local,73.7,0.02772
100M1,R6,FastTreeDbl,local,100.0,0.726304703
100M1,R6,FastTreeDbl,local,95.3,0.14283642
100M1,R6,FastTreeDbl,local,100.0,0.463870263
100M1,R6,FastTreeDbl,local,99.9,0.067280459
100M1,R6,FastTreeDbl,local,89.7,0.056148761
100M1,R6,FastTreeDbl,local,88.8,0.099362344
100M1,R6,FastTreeDbl,local,97.0,0.244057202
100M1,R6,FastTreeDbl,local,100.0,0.762762071
100M1,R6,FastTreeDbl,local,100.0,0.57853283
100M1,R6,FastTreeDbl,local,100.0,0.287581964
100M1,R6,FastTreeDbl,local,75.1,0.053176462
100M1,R6,FastTreeDbl,local,100.0,0.493301803
100M1,R6,FastTreeDbl,local,87.1,0.108195502
100M1,R6,FastTreeDbl,local,73.5,0.065721025
100M1,R6,FastTreeDbl,local,84.8,0.039303625
100M1,R6,FastTreeDbl,local,100.0,1.047153331
100M1,R6,FastTreeDbl,local,100.0,1.143651388
100M1,R6,FastTreeDbl,local,99.7,0.122759512
100M1,R6,FastTreeDbl,local,69.0,0.00595412
100M1,R6,FastTreeDbl,local,95.8,0.017923012
100M1,R6,FastTreeDbl,local,55.50000000000001,0.002247131
100M1,R6,FastTreeDbl,local,100.0,0.150171
100M1,R6,FastTreeDbl,local,100.0,0.216084579
100M1,R6,FastTreeDbl,local,96.2,0.053046135
100M1,R6,FastTreeDbl,local,100.0,0.156276461
100M1,R6,FastTreeDbl,local,79.2,0.123229676
100M1,R6,FastTreeDbl,local,100.0,0.780703252
100M1,R6,FastTreeDbl,local,99.4,0.19884203
100M1,R6,FastTreeDbl,local,100.0,0.851979922
100M1,R6,FastTreeDbl,local,100.0,0.749596578
100M1,R6,FastTreeDbl,local,96.2,0.047444098
100M1,R6,FastTreeDbl,local,99.6,0.23284218
100M1,R6,FastTreeDbl,local,98.9,0.110606859
100M1,R6,FastTreeDbl,local,100.0,0.272528891
100M1,R6,FastTreeDbl,local,86.5,0.052722025
100M1,R6,FastTreeDbl,local,100.0,0.364166842
100M1,R6,FastTreeDbl,local,85.2,0.106412377
100M1,R6,FastTreeDbl,local,97.2,0.212905694
100M1,R6,FastTreeDbl,local,89.1,0.200634567
100M1,R6,FastTreeDbl,local,100.0,0.615953317
100M1,R6,FastTreeDbl,local,100.0,0.832686137
100M1,R6,FastTreeDbl,local,100.0,0.144852898
100M1,R6,FastTreeDbl,local,99.3,0.126671689
100M1,R6,FastTreeDbl,local,79.2,0.01193645
100M1,R6,FastTreeDbl,local,100.0,0.202219429
100M1,R6,FastTreeDbl,local,100.0,0.122258262
100M1,R6,FastTreeDbl,local,100.0,0.305420635
100M1,R6,FastTreeDbl,local,17.0,0.014226632
100M1,R6,FastTreeDbl,local,100.0,0.4681093
100M1,R6,FastTreeDbl,local,100.0,0.429614545
100M1,R6,FastTreeDbl,local,100.0,0.447751209
100M1,R6,FastTreeDbl,local,99.2,0.214209028
100M1,R6,FastTreeDbl,local,87.1,0.103934112
100M1,R6,FastTreeDbl,local,90.8,0.223895295
100M1,R6,FastTreeDbl,local,100.0,0.597108455
100M1,R6,FastTreeDbl,local,83.6,0.133246051
100M1,R6,FastTreeDbl,local,100.0,0.30950999
100M1,R6,FastTreeDbl,local,100.0,0.27773438
100M1,R6,FastTreeDbl,local,87.9,0.082353269
